disposition,orbit_period_days,stellar_radius_sun,stellar_effective_temp_kelvin,planet_equilibrium_temp_kelvin,stellar_surface_gravity_log10_cm_s2
0,16.434352831,1.134,5963.0,789.0,4.322
0,0.566793818,0.828,5707.0,2027.0,4.538
0,0.566797474,1.007,6046.0,2270.0,4.478
0,1.585673651,1.025,6117.0,1648.0,4.457
0,14.797219157,0.931,6343.0,787.0,4.495
0,6.49066214,0.563,4448.0,621.0,4.684
0,7.11879848,0.754,5578.0,819.0,4.601
0,6.99510404,229.908,3681.0,7492.0,0.25
1,22.50053441,,,,
0,2.897829967,1.077,6318.0,1454.0,4.366
1,4.88698386,1.009,6152.0,1133.0,4.464
0,0.706428634,0.736,4429.0,1416.0,4.569
0,10.8632531,0.914,5896.0,802.0,4.516
0,1.46842648,0.959,5539.0,1559.0,4.381
0,4.305917719,1.037,6502.0,1266.0,4.44
0,1.28659726,,,,
1,8.47484677,0.785,5564.0,780.0,4.587
0,2.535389624,0.706,5488.0,1113.0,4.629
1,13.56092626,,,,
0,1.627538928,2.088,6854.0,2520.0,3.934
0,1.506503686,2.352,8751.0,3250.0,4.026
0,1.679585725,0.554,4462.0,970.0,4.7
0,5.40346248,1.984,6350.0,1559.0,3.921
1,34.0357766,0.501,4367.0,337.0,4.739
0,0.824851807,1.654,5658.0,2539.0,3.903
0,0.82484293,41.424,4148.0,8138.0,1.458
0,4.4473549,0.764,5531.0,954.0,4.597
1,42.48452259,,,,
0,7.51509713,0.696,4867.0,685.0,4.63
0,7.51514595,0.777,5624.0,842.0,4.516
0,19.230038188,2.916,7703.0,1361.0,3.844
0,21.120005744,1.598,6195.0,880.0,4.069
0,0.82206761,1.921,6531.0,2941.0,3.962
1,4.74701479,1.921,6531.0,1640.0,3.962
1,1.96682825,0.796,5595.0,1283.0,4.581
0,45.035589512,1.153,6484.0,600.0,4.386
1,4.237447181,0.993,5993.0,1172.0,4.425
1,4.0953585,1.7,6839.0,1680.0,4.094
1,0.92623983,0.591,4494.0,1208.0,4.692
0,3.10197712,1.797,8709.0,2246.0,4.232
0,2.618414643,2.361,8143.0,2582.0,3.96
0,2.61844178,3.293,5088.0,2033.0,3.502
0,19.407958161,0.799,5702.0,633.0,4.485
0,0.933747375,1.024,6224.0,2003.0,4.454
0,37.910213899,0.56,4623.0,358.0,4.686
0,3.74785307,7.7,4929.0,2440.0,3.001
0,3.747835042,3.065,8529.0,2697.0,3.769
0,0.94754848,0.2,3246.0,622.0,5.087
0,1.75643185,0.812,5696.0,1366.0,4.57
0,1.756466865,1.465,5726.0,1831.0,4.077
0,33.159475806,2.379,7967.0,1068.0,4.001
0,46.14869106,1.935,5383.0,647.0,3.908
0,60.2976774,0.977,5995.0,481.0,4.434
1,0.875197345,1.796,5855.0,2518.0,3.999
1,13.2298203,1.176,6049.0,856.0,4.353
1,3.71840884,0.96,5982.0,1184.0,4.493
0,1.703347524,0.648,5325.0,1202.0,4.657
0,1.70332915,0.864,5749.0,1420.0,4.547
0,20.413812,0.826,5514.0,586.0,4.569
1,5.32737192,0.679,4905.0,782.0,4.593
0,67.41958542,0.962,6071.0,470.0,4.425
0,7.363572395,1.508,6793.0,1287.0,4.208
1,5.90260586,0.707,4960.0,759.0,4.627
0,33.693201537,0.899,5427.0,518.0,4.448
1,22.80265,3.324,5011.0,1045.0,3.321
0,1.120997701,4.845,6720.0,3992.0,3.373
0,1.874967748,18.328,4588.0,4440.0,2.232
1,29.9315174,0.809,5551.0,517.0,4.57
1,0.602277579,1.228,6510.0,2699.0,4.256
0,2.40440112,0.769,5433.0,1172.0,4.55
0,21.926779,0.868,5853.0,618.0,4.544
0,25.706001174,0.903,5642.0,579.0,4.498
1,27.2173855,1.019,6263.0,667.0,4.404
0,501.90703,1.036,6316.0,254.0,4.413
1,6.27651592,0.515,3914.0,532.0,4.748
0,3.115304946,1.087,6367.0,1404.0,4.419
1,16.214474,2.637,6801.0,1256.0,3.833
0,12.422524,1.414,7225.0,1107.0,4.281
0,12.4269264,1.505,5349.0,906.0,4.044
0,12.4261809,1.432,5948.0,976.0,4.106
0,0.61810542,0.949,5371.0,1994.0,4.403
0,1.06995136,1.221,5869.0,1991.0,4.274
0,2.158398259,1.946,5210.0,1829.0,3.778
0,359.534371,5.899,5087.0,491.0,3.183
1,0.9951412,0.109,3325.0,509.0,5.364
0,534.86668,1.791,6668.0,328.0,4.074
1,43.535891,0.778,5481.0,444.0,4.592
0,1.39797542,0.761,5074.0,1316.0,4.536
0,2.2127498,1.405,6195.0,1801.0,4.106
0,0.776976021,1.042,5999.0,2083.0,4.423
0,2.25353739,1.662,6951.0,2056.0,4.119
0,17.99646148,2.249,5684.0,1004.0,3.788
0,1.386249249,1.594,6226.0,2137.0,4.135
0,0.53482911,0.201,3229.0,753.0,5.08
0,0.566799833,0.789,5488.0,1900.0,4.584
0,0.566795728,1.393,6130.0,2755.0,4.151
0,14.665759784,1.002,5385.0,712.0,4.369
0,0.566780836,0.962,5949.0,2204.0,4.493
1,4.7368156,1.011,6088.0,1137.0,4.456
0,15.44605962,0.897,5838.0,701.0,4.529
0,1.790518325,1.219,6586.0,1850.0,4.319
1,40.7698541,1.21,5884.0,585.0,4.306
1,129.222771,0.809,4934.0,288.0,4.515
0,1.03905082,1.28,6558.0,2297.0,4.239
0,0.503201954,2.306,6157.0,3550.0,3.827
0,7.140373046,1.333,5945.0,1132.0,4.168
0,53.647084859,2.943,5261.0,753.0,3.506
0,2.496328637,2.615,6757.0,2317.0,3.842
0,16.31328124,1.006,6008.0,747.0,4.44
0,1.721313779,1.073,5960.0,1627.0,4.371
1,5.01880305,1.083,6220.0,1178.0,4.398
0,1.50650745,2.02,6839.0,2498.0,4.003
0,8.209514329,2.111,6258.0,1371.0,3.882
0,3.431126546,0.969,5815.0,1251.0,4.349
0,1.583334941,0.953,5846.0,1548.0,4.472
1,23.59919017,,,,
0,8.429438192,0.68,4268.0,582.0,4.602
1,299.70688,0.76,5606.0,237.0,4.597
1,14.461834,1.196,5457.0,785.0,4.239
0,7.9320191,0.905,5219.0,811.0,4.441
0,1.374249107,2.121,7053.0,2725.0,3.958
0,8.4804737,0.998,6092.0,930.0,4.471
0,0.94242156,,,,
0,4.994773558,1.181,6253.0,1264.0,4.271
0,1.105094098,2.927,8011.0,3771.0,3.773
1,6.842939,,,,
0,0.8170226,1.0,5780.0,1947.0,4.438
1,4.48538145,0.737,5654.0,962.0,4.607
0,19.40669392,0.778,5622.0,597.0,4.588
0,7.143708297,0.992,5655.0,943.0,4.386
0,0.952377862,0.863,5662.0,1713.0,4.524
0,3.521050679,6.619,5149.0,2434.0,3.109
1,4.84847245,0.647,4137.0,667.0,4.625
0,1.941635737,1.161,6525.0,1728.0,4.381
0,0.539445498,1.456,6486.0,2959.0,4.174
0,20.7106853,2.888,6956.0,1246.0,3.738
0,2.521245368,0.854,5605.0,1241.0,4.486
0,2.52122764,0.81,5546.0,1177.0,4.575
0,2.5212708,0.637,5110.0,1003.0,4.674
0,8.202869679,1.643,6060.0,1190.0,4.059
1,11.8436119,0.999,6077.0,830.0,4.471
0,3.442714533,0.861,5819.0,1157.0,4.501
0,475.91706,1.004,5334.0,221.0,4.372
0,0.858285844,1.346,5945.0,2274.0,4.196
1,4.88446644,0.517,3883.0,579.0,4.725
1,8.9772888,1.699,5597.0,1113.0,3.963
1,3.03359398,1.616,5557.0,1529.0,4.037
1,21.9139549,0.42,3638.0,303.0,4.844
0,6.238315363,0.724,4914.0,746.0,4.61
1,9.3888216,1.24,5846.0,963.0,4.278
0,2.115510941,2.638,7563.0,2701.0,3.883
0,1.015044104,1.124,5910.0,1979.0,4.318
0,3.711013336,1.247,6338.0,1436.0,4.256
0,2.97606298,6.669,5321.0,2615.0,3.158
0,2.97586085,0.835,5481.0,1135.0,4.508
0,14.658013949,1.626,5146.0,855.0,3.986
0,18.839487435,1.024,6208.0,734.0,4.454
0,0.555973803,2.117,5445.0,3049.0,3.776
0,4.426344495,1.226,6228.0,1316.0,4.277
0,0.957823876,2.033,5908.0,2649.0,3.865
0,5.024768971,0.989,6322.0,1159.0,4.444
0,30.960216668,0.926,5291.0,527.0,4.423
0,2.470283788,2.675,7823.0,2657.0,3.885
0,1.23516416,1.076,6249.0,1866.0,4.428
0,1.23513471,0.997,5930.0,1743.0,4.436
0,0.8903331,18.374,4981.0,5714.0,2.437
0,20.000242814,1.047,6373.0,746.0,4.438
0,10.217121652,1.349,5931.0,994.0,4.196
0,0.618060842,0.793,5339.0,1854.0,4.503
0,0.759764419,1.909,5807.0,2715.0,3.93
1,2.6528082,0.935,5778.0,1280.0,4.48
0,21.539269242,0.933,6136.0,674.0,4.487
0,5.270733213,0.678,4348.0,693.0,4.601
1,2.43135542,0.955,6231.0,1422.0,4.488
0,12.4232158,0.809,5497.0,685.0,4.577
0,4.3206933,1.031,6225.0,1205.0,4.45
0,16.486796364,2.097,6020.0,1053.0,3.86
0,5.7768734,2.162,5473.0,1399.0,3.796
0,20.148807707,0.918,5547.0,631.0,4.447
0,0.687772143,0.933,5885.0,2097.0,4.413
0,0.843651274,0.695,5220.0,1553.0,4.578
0,1.142946648,0.608,5058.0,1293.0,4.651
0,7.217010987,1.211,6047.0,1096.0,4.246
0,9.72869627,1.351,6881.0,1126.0,4.301
0,0.566791802,0.887,5691.0,2040.0,4.544
0,2.245738777,1.312,6508.0,1737.0,4.287
0,2.24572117,1.026,6158.0,1479.0,4.455
0,0.566801906,0.583,4208.0,1344.0,4.662
0,2.316171991,0.795,5932.0,1288.0,4.58
1,12.54474243,1.159,5767.0,840.0,4.316
0,0.56680208,,,,
0,0.566810701,0.752,5593.0,1921.0,4.584
0,0.566813319,1.03,6108.0,2313.0,4.466
0,28.787257509,3.981,5154.0,971.0,3.461
0,0.835315046,0.69,5009.0,1490.0,4.584
1,3.07551068,1.242,5763.0,1389.0,4.256
0,26.0164225,1.28,6287.0,755.0,4.231
1,6.29340543,1.076,6214.0,1072.0,4.442
0,593.19521,1.03,6103.0,234.0,4.391
0,0.706430188,0.568,5037.0,1473.0,4.689
1,7.7021729,0.969,5618.0,888.0,4.449
0,0.78430061,0.681,5176.0,1566.0,4.589
0,2.665875491,1.159,6234.0,1502.0,4.351
0,2.6658312,1.353,6276.0,1663.0,4.17
0,1.5765874,3.138,6742.0,2946.0,3.688
1,2.52557582,1.036,5821.0,1364.0,4.421
1,8.2927558,0.943,6146.0,927.0,4.497
1,22.786522,0.943,6146.0,661.0,4.497
0,28.027891356,0.544,5231.0,440.0,4.721
0,2.028512246,1.025,6105.0,1542.0,4.412
0,1.33256167,0.828,4895.0,1326.0,4.502
0,1.332567821,1.681,6600.0,2395.0,4.047
0,1.332545609,16.486,5154.0,5080.0,2.435
0,1.33256256,12.581,4601.0,4529.0,2.321
0,1.33258981,0.763,5309.0,1369.0,4.595
0,1.33258375,0.997,6108.0,1727.0,4.471
0,8.9648813,1.159,6543.0,1040.0,4.382
1,1.284241817,0.919,5849.0,1623.0,4.517
0,2.161583501,1.219,5888.0,1646.0,4.167
1,8.7396758,0.628,4406.0,577.0,4.643
0,0.535493486,1.864,6328.0,3181.0,4.035
1,15.9474242,0.877,5472.0,670.0,4.44
0,24.261683827,0.983,6151.0,659.0,4.473
0,32.532521502,0.838,5845.0,535.0,4.558
1,50.0122,0.814,5357.0,432.0,4.503
0,4.627775175,0.874,5845.0,1039.0,4.541
0,28.7850347,2.42,6581.0,993.0,3.824
1,5.60682001,0.853,5699.0,942.0,4.553
0,6.096030635,2.692,7598.0,1925.0,3.867
0,31.953038766,2.734,5524.0,864.0,3.693
0,5.9371708,0.923,5475.0,945.0,4.426
0,0.577844035,0.816,5693.0,1980.0,4.57
0,2.630090609,1.108,6315.0,1551.0,4.292
0,43.204596783,0.932,6003.0,519.0,4.507
0,1.75147897,2.037,6823.0,2340.0,4.04
1,3.17796408,0.841,5061.0,1034.0,4.488
1,3.66520844,1.029,5579.0,1168.0,4.389
1,3.05293416,0.788,5311.0,1047.0,4.588
1,12.834857,1.016,5492.0,755.0,4.389
1,36.2530992,1.081,6002.0,582.0,4.424
1,4.02321842,0.528,4671.0,747.0,4.721
1,7.5017934,1.125,6321.0,1046.0,4.417
1,0.912351255,1.036,5481.0,1840.0,4.369
1,12.4701111,2.109,5623.0,1074.0,3.877
0,3.495457889,1.558,8529.0,2051.0,4.249
1,5.8229815,0.804,5704.0,914.0,4.575
0,4.01668015,0.794,5448.0,1016.0,4.497
0,1.89134156,1.105,6387.0,1673.0,4.41
0,2.881100027,3.369,8104.0,2946.0,3.675
0,0.806277023,0.996,6122.0,2046.0,4.471
0,0.513482156,0.882,5495.0,2072.0,4.495
0,225.66716,1.035,6363.0,331.0,4.444
0,4.24748886,0.922,5807.0,1079.0,4.524
0,1.000012952,3.605,5176.0,2858.0,3.534
0,0.878803439,0.737,4524.0,1347.0,4.566
0,1.560158562,0.749,4926.0,1223.0,4.548
0,34.188302705,1.345,5757.0,660.0,4.134
0,8.65303996,0.84,5301.0,764.0,4.528
0,8.65311903,0.55,3929.0,493.0,4.705
0,12.4253812,1.066,5925.0,823.0,4.412
0,12.42555999,0.704,4922.0,599.0,4.576
0,12.4257442,2.193,8691.0,1551.0,4.072
0,12.4254241,0.895,5853.0,755.0,4.529
0,2.991884392,1.094,6596.0,1486.0,4.4
0,1.795273026,1.012,6363.0,1642.0,4.456
0,0.755109271,0.962,5606.0,1961.0,4.39
0,0.755101141,0.207,3256.0,680.0,5.071
0,1.75251585,0.844,5952.0,1447.0,4.554
0,1.752450163,0.99,5779.0,1552.0,4.364
0,8.27923132,0.847,5631.0,815.0,4.557
0,2.212877035,1.0,6153.0,1507.0,4.405
0,0.845097627,0.783,5252.0,1584.0,4.593
0,17.445640466,0.945,5759.0,682.0,4.481
0,14.313157391,2.379,5750.0,1144.0,3.703
0,0.676990194,0.816,5813.0,1919.0,4.568
0,0.515875396,1.38,7229.0,3189.0,4.278
0,2.83401711,1.002,6247.0,1381.0,4.458
0,0.566803996,0.544,4373.0,1350.0,4.722
0,0.56681118,,,,
0,0.566799927,0.645,5092.0,1649.0,4.671
0,0.566786121,0.846,5603.0,1984.0,4.556
0,0.56679797,0.777,5230.0,1799.0,4.594
0,0.566802891,1.748,6487.0,3111.0,4.08
1,0.576732089,0.717,4524.0,1537.0,4.576
0,1.01884975,0.829,6068.0,1754.0,4.568
1,10.9279755,0.955,6045.0,834.0,4.494
0,32.440339204,0.696,5081.0,448.0,4.578
0,0.552141897,0.904,5952.0,2206.0,4.486
0,2.62387291,1.46,6728.0,1790.0,4.206
0,0.75509861,1.213,6038.0,2359.0,4.206
0,3.671661096,1.94,7343.0,1967.0,4.02
0,22.673145675,1.153,5619.0,684.0,4.269
0,0.50948306,1.39,6344.0,3024.0,4.091
0,17.329965871,0.683,5079.0,548.0,4.588
0,1.890227354,0.78,5356.0,1236.0,4.589
0,1.387206724,1.894,7207.0,2619.0,4.06
0,1.38718209,0.996,6122.0,1707.0,4.471
0,35.026564845,0.81,5546.0,489.0,4.575
1,7.918267,1.016,5966.0,953.0,4.418
0,3.138580493,1.083,5593.0,1281.0,4.311
0,9.26147679,,,,
0,581.0723,16.891,5026.0,639.0,2.504
1,10.2170589,1.054,6211.0,929.0,4.384
0,3.50474265,3.682,7624.0,2689.0,3.622
0,2.14344093,0.7,4817.0,1033.0,4.624
1,86.95432088,,,,
0,9.058487716,0.573,4340.0,547.0,4.671
0,2.856085147,1.526,6604.0,1739.0,4.178
0,0.876941133,0.975,6018.0,1938.0,4.485
0,39.238141571,1.234,6599.0,656.0,4.35
0,53.7406575,0.737,5288.0,398.0,4.577
0,7.436016459,0.933,6214.0,968.0,4.501
0,0.750737313,0.761,5151.0,1603.0,4.602
1,27.5837778,7.913,5092.0,1330.0,2.945
0,14.361021578,0.668,5229.0,594.0,4.607
0,2.570431263,0.971,6244.0,1411.0,4.473
0,6.64024496,1.215,6085.0,1114.0,4.293
0,14.844240386,0.988,6161.0,810.0,4.367
0,4.42158021,3.461,8026.0,2565.0,3.65
0,25.321698729,1.029,6109.0,655.0,4.455
1,3.14735789,4.93,5189.0,2209.0,3.352
0,37.878483588,0.758,5985.0,503.0,4.603
0,10.116144515,0.519,4717.0,549.0,4.737
0,0.684496369,2.053,5800.0,2913.0,3.866
0,1.953285321,3.928,6450.0,2927.0,3.501
0,1.012174295,1.716,6987.0,2737.0,4.096
1,2.61090223,1.071,5514.0,1323.0,4.345
1,17.6637979,3.405,5734.0,1178.0,3.591
1,4.02664625,1.238,6187.0,1318.0,4.341
1,5.1777226,0.979,5854.0,1050.0,4.469
1,9.48814747,1.016,5680.0,856.0,4.414
1,5.06993245,0.937,5957.0,1053.0,4.506
0,346.36642,1.259,6327.0,314.0,4.276
0,0.51554111,,,,
0,0.892061734,0.855,5561.0,1724.0,4.512
0,3.471399214,1.689,6026.0,1558.0,4.101
0,4.176929219,0.708,5462.0,938.0,4.628
0,6.3762199,,,,
1,9.78184193,,,,
1,8.1770751,1.209,6501.0,1115.0,4.281
1,569.45051,0.947,6117.0,225.0,4.496
0,0.823014905,0.724,4975.0,1482.0,4.614
0,0.796815149,13.499,4897.0,5480.0,2.464
0,26.951237675,2.747,6675.0,1082.0,3.748
0,18.11208877,1.722,7323.0,1068.0,4.167
1,4.84505985,0.714,4337.0,723.0,4.581
0,4.408295716,0.743,5496.0,942.0,4.607
0,8.665259912,2.389,6071.0,1378.0,3.796
0,4.726086185,0.863,5873.0,1032.0,4.547
0,8.643550046,0.747,5679.0,779.0,4.605
1,623.70774,1.132,6626.0,258.0,4.347
0,1.51945182,1.307,6168.0,1901.0,4.25
0,0.759755409,1.071,6090.0,2121.0,4.447
0,5.082523739,1.145,6507.0,1266.0,4.343
0,1.02547271,1.712,6862.0,2657.0,4.114
0,1.025465924,1.883,6700.0,2710.0,4.041
0,74.985292949,0.91,5955.0,425.0,4.52
1,10.95210361,,,,
0,25.762056721,1.027,5539.0,604.0,4.393
1,2.70581614,0.961,5992.0,1356.0,4.42
0,1.195516859,1.0,5780.0,1715.0,4.438
0,1.995728294,0.861,5807.0,1409.0,4.455
0,10.768391927,1.643,5226.0,970.0,3.97
1,3.84615171,0.966,6106.0,1199.0,4.487
0,0.733724504,1.405,6175.0,2601.0,4.099
1,1.28940823,4.189,5826.0,3112.0,3.465
1,498.27269,0.932,5618.0,214.0,4.514
0,5.08840787,0.791,5618.0,937.0,4.583
0,18.527824075,2.321,6154.0,1080.0,3.793
0,12.155241119,0.932,5761.0,788.0,4.413
1,11.0495766,0.819,5533.0,738.0,4.505
1,4.48559215,0.193,3236.0,365.0,5.097
0,0.566789763,0.758,5799.0,1984.0,4.6
0,0.566811926,0.942,6165.0,2293.0,4.474
0,2.525386934,1.233,6826.0,1701.0,4.337
0,0.566801506,1.111,6398.0,2557.0,4.358
0,0.566803738,1.057,6300.0,2450.0,4.404
0,1.69421771,0.717,5402.0,1274.0,4.591
1,13.8086331,0.761,5515.0,659.0,4.568
1,4.25907841,1.316,5560.0,1253.0,4.173
0,2.739477089,1.056,6469.0,1475.0,4.431
0,1.307761491,0.673,5112.0,1298.0,4.596
0,4.028671454,1.528,6327.0,1492.0,4.168
0,2.30118753,2.652,7970.0,2783.0,3.871
0,0.449249224,1.299,6338.0,2941.0,4.239
0,0.687004402,2.803,6240.0,3535.0,3.684
0,0.91839938,0.795,5222.0,1558.0,4.556
1,64.1983721,1.077,6088.0,506.0,4.329
0,0.94356284,1.984,7693.0,3176.0,4.083
0,2.243569483,0.801,6081.0,1364.0,4.526
0,8.258181993,0.888,5306.0,809.0,4.445
1,82.78482,1.48,5749.0,501.0,4.123
0,1.81139053,0.911,5941.0,1466.0,4.519
1,2.4376438,1.53,5927.0,1686.0,4.117
1,0.721522907,0.625,4893.0,1475.0,4.634
0,7.09520543,0.778,5481.0,813.0,4.592
0,0.651731691,1.472,5791.0,2604.0,4.052
0,0.50818743,1.56,7141.0,3274.0,4.243
0,2.73398963,,,,
1,19.1644498,2.234,5877.0,988.0,3.86
0,40.069674617,1.207,5911.0,588.0,4.321
0,55.884827,0.868,5668.0,438.0,4.545
0,3.75938475,2.638,4976.0,1677.0,3.534
0,10.6840477,0.523,3887.0,444.0,4.743
0,2.00280845,,,,
0,10.67459836,1.485,6496.0,1083.0,4.212
0,2.305097141,2.178,8851.0,2753.0,4.085
0,0.974477904,15.004,5210.0,5205.0,2.631
0,18.525917446,0.887,5492.0,618.0,4.533
1,4.15736472,0.782,5183.0,931.0,4.558
0,0.502454299,0.901,6134.0,2336.0,4.498
0,27.308150159,0.739,5541.0,523.0,4.574
0,1.262742487,3.15,5273.0,2548.0,3.621
0,0.59586463,,,,
0,1.222127938,0.87,5157.0,1470.0,4.465
0,8.627475562,4.063,5146.0,1446.0,3.475
0,0.589753355,0.678,5414.0,1760.0,4.648
0,2.751566365,0.861,5461.0,1171.0,4.497
0,0.760935268,0.511,4675.0,1285.0,4.74
1,2.012094,1.162,5633.0,1523.0,4.296
0,1.33258772,1.289,5576.0,1825.0,4.201
1,9.4767057,0.914,5911.0,841.0,4.519
1,6.65171459,0.686,4889.0,713.0,4.637
1,208.54335,1.166,5533.0,321.0,4.275
1,17.7189786,1.099,5566.0,713.0,4.329
1,5.0395851,0.924,5912.0,1067.0,4.453
1,7.64370363,2.0,6120.0,1334.0,3.934
0,1.353414369,8.586,4850.0,3617.0,2.865
0,2.9590637,1.322,6192.0,1564.0,4.195
0,1.806631432,0.699,4606.0,1059.0,4.591
0,15.066491533,1.626,5751.0,932.0,4.028
0,1.831829703,2.183,5269.0,2078.0,3.667
0,0.738527259,2.313,5869.0,2978.0,3.825
0,0.89627093,0.861,5551.0,1733.0,4.493
1,5.11683678,0.91,5955.0,1039.0,4.52
0,1.06100327,0.961,5966.0,1793.0,4.493
0,0.922030594,1.153,6484.0,2194.0,4.386
0,611.09299,0.929,6032.0,215.0,4.508
0,24.714790706,1.862,6300.0,901.0,3.982
1,16.1191449,0.783,5319.0,619.0,4.514
0,3.6329347,,,,
0,1.161947482,1.457,6225.0,2174.0,4.204
0,0.607191908,0.671,5370.0,1759.0,4.598
0,2.2502073,12.787,4507.0,3637.0,2.391
1,17.9925973,1.087,5931.0,748.0,4.351
0,0.648775795,0.776,5143.0,1714.0,4.559
0,4.132521615,1.636,6567.0,1628.0,4.045
0,410.88527,18.489,5015.0,774.0,2.34
1,74.371666,2.211,6865.0,767.0,3.742
0,0.938905082,3.003,8615.0,4281.0,3.784
0,0.93891532,1.797,6534.0,2667.0,4.074
0,16.294213708,1.508,6237.0,929.0,4.145
0,11.02520205,2.3,6047.0,1294.0,3.724
0,10.819169459,0.991,5955.0,850.0,4.429
0,2.680514453,1.076,6038.0,1431.0,4.356
1,19.164111,0.674,5103.0,519.0,4.65
0,1.053573674,7.385,5838.0,4319.0,3.038
0,0.970085646,15.63,4555.0,5119.0,2.346
0,63.52017525,4.33,4938.0,745.0,3.388
0,11.300987626,1.448,6143.0,1019.0,4.165
0,0.92098747,,,,
0,2.182515126,2.347,8051.0,2703.0,3.966
0,2.659418888,0.932,6156.0,1352.0,4.5
0,2.31610674,1.193,6025.0,1559.0,4.3
1,13.5164708,0.747,5442.0,645.0,4.6
0,0.948683571,0.852,5576.0,1665.0,4.556
0,1.65546056,0.82,5438.0,1331.0,4.574
0,1.655472351,2.171,6725.0,2546.0,3.86
0,4.50279037,,,,
0,1.759276227,1.232,6656.0,1861.0,4.351
0,1.09206792,0.728,4856.0,1320.0,4.609
1,4.83014159,0.939,5693.0,1039.0,4.467
1,2.41194057,1.594,5598.0,1654.0,4.045
0,1.613014741,2.779,7832.0,3145.0,3.836
0,6.2089181,2.113,5548.0,1378.0,3.797
0,0.77996263,1.629,6002.0,2607.0,4.032
1,0.800263219,0.59,4336.0,1240.0,4.656
0,18.646323091,3.478,5786.0,1194.0,3.542
1,441.17369,0.858,5610.0,217.0,4.551
0,3.6673005,0.519,3823.0,627.0,4.729
0,3.044771557,3.163,8199.0,2816.0,3.747
0,0.773144492,1.91,6413.0,2860.0,4.038
0,2.66811113,1.561,6593.0,1792.0,4.164
0,50.440285363,1.646,6225.0,673.0,4.039
0,3.255385289,0.975,5806.0,1236.0,4.425
0,7.4185369,2.045,9763.0,1963.0,4.179
0,15.68434493,2.191,6407.0,1136.0,3.888
0,5.357409918,2.057,5768.0,1492.0,3.809
0,1.400991827,1.924,6706.0,2468.0,4.026
1,19.2532128,0.953,6060.0,692.0,4.495
0,1.34062901,0.955,6045.0,1678.0,4.494
1,14.1011023,1.199,6534.0,904.0,4.365
0,7.448375935,0.867,5636.0,871.0,4.489
0,0.533628226,2.177,7163.0,3885.0,3.906
0,0.678137665,0.942,6429.0,2274.0,4.449
0,2.069415479,1.25,6640.0,1768.0,4.343
1,1.817079849,0.963,5808.0,1454.0,4.503
0,8.04963472,1.485,6698.0,1247.0,4.171
0,11.578946873,1.014,6028.0,869.0,4.355
0,1.47258471,2.024,7360.0,2705.0,4.008
1,5.15998178,0.534,3900.0,574.0,4.727
0,4.446459958,0.893,5615.0,1030.0,4.504
1,23.3787733,1.054,6210.0,694.0,4.424
1,15.09984259,0.65,5191.0,576.0,4.615
0,8.207257515,0.621,4859.0,650.0,4.637
0,498.68845,1.038,6184.0,246.0,4.448
0,1.22775105,0.56,4551.0,1094.0,4.713
1,15.3416245,0.814,5061.0,605.0,4.504
1,21.980467,0.936,5573.0,625.0,4.418
0,7.214721393,0.552,4705.0,630.0,4.696
1,8.15275885,0.189,3327.0,305.0,5.113
0,3.18740907,0.715,4808.0,919.0,4.589
0,10.23273611,,,,
0,0.962815183,2.445,6638.0,3152.0,3.792
1,7.23524221,1.065,5574.0,948.0,4.354
1,10.72900793,0.876,5375.0,722.0,4.541
1,8.19619768,0.995,5323.0,851.0,4.378
1,5.215752,1.122,6202.0,1156.0,4.422
0,0.696290095,0.867,5904.0,1969.0,4.543
1,10.0714369,2.81,5768.0,1362.0,3.633
0,0.62240698,1.29,6661.0,2663.0,4.341
1,4.37198905,0.919,5823.0,1085.0,4.489
1,6.72876606,0.919,5823.0,940.0,4.489
0,24.09002065,0.804,5354.0,551.0,4.495
0,4.4158933,1.022,5977.0,1138.0,4.473
1,3.09383248,0.681,5327.0,998.0,4.646
0,2.666961614,0.974,6609.0,1469.0,4.484
0,1.17430183,2.145,7537.0,3020.0,4.007
1,14.05652256,,,,
0,15.039464523,1.178,6410.0,877.0,4.329
0,3.693951168,0.881,5968.0,1148.0,4.534
0,1.05680287,0.885,5584.0,1633.0,4.532
0,0.787122102,0.799,5210.0,1655.0,4.528
0,2.15045295,18.92,4899.0,4340.0,2.356
0,0.561524348,0.715,5919.0,2050.0,4.55
1,315.07717192,,,,
0,1.21607873,2.5,6234.0,2803.0,3.741
0,38.49536985,2.345,6050.0,824.0,3.823
0,4.18224416,0.999,6057.0,1206.0,4.392
0,0.643002821,1.036,5681.0,2188.0,4.315
0,1.95119541,0.628,4936.0,1050.0,4.681
0,53.220416998,2.057,5653.0,655.0,3.905
1,8.0018897,0.876,5830.0,864.0,4.54
1,383.85362,1.293,6675.0,314.0,4.341
1,2.564012541,1.428,6274.0,1720.0,4.139
0,0.71538172,,,,
0,2.264471713,1.752,6782.0,2103.0,4.014
0,18.3602239,0.856,5713.0,637.0,4.551
1,5.21395046,1.412,5529.0,1201.0,4.123
1,24.996068,0.956,5761.0,604.0,4.492
1,8.9429645,0.594,4183.0,536.0,4.655
0,281.509095,10.709,4797.0,685.0,2.632
1,2.405625303,0.83,5450.0,1180.0,4.573
0,3.258249472,2.361,6712.0,2057.0,3.859
0,552.8295063,0.929,5956.0,229.0,4.403
0,0.773595312,0.935,5973.0,1976.0,4.506
1,0.7735301,1.35,6296.0,2474.0,4.217
0,533.6593,0.839,5695.0,205.0,4.556
